gene,votes,mean_log2FC,best_FDR,RMC_DEG
ILMN_1652806,0,-0.322969147684636,1.08765159049061e-07,False
ILMN_1652807,0,-0.010077485108445602,0.494739704746314,False
ILMN_1652808,0,-0.008361220159373633,0.560813305709224,False
ILMN_1652819,0,-0.08918745493531453,0.0519858007591984,False
ILMN_1652825,0,0.07460116184527033,0.237704705903807,False
ILMN_1652837,0,-0.019926695909343633,0.208561294802227,False
ILMN_1652846,0,0.33627320355324936,0.0011189712521452,False
ILMN_1652857,0,-0.006697516645592899,0.648868980165313,False
ILMN_1652865,0,0.07349022276745147,0.0006592141884117,False
ILMN_1652866,0,-0.0318464626131477,0.0422320832545421,False
ILMN_1652871,0,0.0069560668026846,0.667431855246692,False
ILMN_1652872,0,0.0379956716847796,0.0181711062984523,False
ILMN_1652881,0,0.16196732109879866,9.73897807287791e-05,False
ILMN_1652888,0,-0.0098693920079017,0.568772783295905,False
ILMN_1652890,0,-0.0291134563453976,0.0232002879161739,False
ILMN_1652906,0,0.3009548320856607,1.37782023248258e-09,False
ILMN_1652907,0,-0.04677607651953886,0.254398936141452,False
ILMN_1652918,0,-0.185327392182678,6.75148984723124e-06,False
ILMN_1652927,0,-0.013904393374530167,0.285241806805933,False
ILMN_1652928,0,0.016411480330701365,0.526588099382003,False
ILMN_1652929,0,0.3269581436349823,5.44723124639565e-05,False
ILMN_1652931,0,0.06941189102238367,0.0004655835223414,False
ILMN_1652938,0,0.18866105853193763,0.0048312428444429,False
ILMN_1652939,0,0.009731834391583732,0.70258642364311,False
ILMN_1652940,0,0.0463859525634363,0.227180104724539,False
ILMN_1652946,0,-0.030844619125482902,0.0158055672829677,False
ILMN_1652952,0,0.0022222477082486335,0.872291666450594,False
ILMN_1652955,0,0.19910335965267334,0.0665048464081985,False
ILMN_1652959,0,-0.022595754602753437,0.189886891520224,False
ILMN_1652967,0,0.012153757282134567,0.385597007459779,False
ILMN_1652969,0,-0.021830867950013367,0.231189716478808,False
ILMN_1652975,0,-0.0321446097450242,0.0247459076474151,False
ILMN_1652977,0,4.241650457947765e-05,0.964232043495482,False
ILMN_1652982,0,-0.0125545455286947,0.380240756182582,False
ILMN_1652990,0,-0.009381906574270267,0.619945170130664,False
ILMN_1652991,0,-0.0516654239188881,0.0033799762148136,False
ILMN_1652992,0,-0.02092384453030027,0.292333884857733,False
ILMN_1652998,0,0.0066291329406604664,0.61217249365952,False
ILMN_1653001,0,0.13629966526712034,0.223848042588076,False
ILMN_1653006,0,-0.08681651127007928,1.78759385082895e-06,False
ILMN_1653018,0,0.015993415847832433,0.240286015127259,False
ILMN_1653026,0,-0.005127362214692501,0.915101226781755,False
ILMN_1653028,0,0.2738310300224977,0.0635589685677347,False
ILMN_1653033,0,0.028747747476943364,0.0338552424002882,False
ILMN_1653039,0,0.17914608644475968,0.0736497176358929,False
ILMN_1653040,0,-0.03714613714644357,0.0303988998871239,False
ILMN_1653042,0,0.07592331878045543,0.0314776613840982,False
ILMN_1653043,0,-0.0208955575002505,0.173508539538951,False
ILMN_1653047,0,0.02586180500450473,0.448417039359696,False
ILMN_1653055,0,-0.06385883565733987,0.048187194618729,False
ILMN_1653056,0,0.014208685247296167,0.350599151564225,False
ILMN_1653057,0,-0.2412525587612803,2.70490524830717e-06,False
ILMN_1653073,0,-0.05864000097933017,0.000323668551214,False
ILMN_1653077,0,-0.0119652624633568,0.418823940339549,False
ILMN_1653092,0,-0.0097124683738834,0.445372492749195,False
ILMN_1653098,0,0.21433635228718403,0.0006188665351688,False
ILMN_1653102,0,-0.015977551725850768,0.234726922078127,False
ILMN_1653103,0,-0.11603801516106967,0.0001003698841637,False
ILMN_1653106,0,-0.004248750185207767,0.793153040725881,False
ILMN_1653115,0,0.17330365143013868,0.0114635552410727,False
ILMN_1653120,0,-0.14626806553936067,2.82969789825603e-05,False
ILMN_1653125,0,0.20110925345310102,2.7782842940264e-11,False
ILMN_1653127,0,0.07697108027712783,0.215419502735093,False
ILMN_1653129,0,-0.09348497191223053,0.0831596037683275,False
ILMN_1653133,0,0.18945815855057702,0.0061344079681152,False
ILMN_1653134,0,-0.174627577012456,0.0114507099433066,False
ILMN_1653142,0,0.007570650764712234,0.602248209969744,False
ILMN_1653143,0,-0.11904837633164267,0.0063767088356868,False
ILMN_1653150,0,-0.046742479551938866,0.0052141425523949,False
ILMN_1653155,0,0.0005825901646085667,0.950899890361742,False
ILMN_1653158,0,-0.0156235464635289,0.345554837301982,False
ILMN_1653161,0,-0.04382980902573474,0.308800900373252,False
ILMN_1653163,0,-0.06438411724248831,5.60768862713988e-05,False
ILMN_1653165,0,0.0724207040408234,0.159025010801726,False
