gene,votes,mean_log2FC,best_FDR,RMC_DEG
ENSG00000182359.9,0,0.1001009127058544,0.535402667035965,False
ENSG00000182372.6,0,-0.09540966589143952,0.602659579584545,False
ENSG00000182389.14,0,-0.21060312152462032,0.296400472693487,False
ENSG00000182400.10,0,-0.2755785244582387,0.114463129259214,False
ENSG00000182446.8,0,-0.13777823604424932,0.146163521974127,False
ENSG00000182463.10,0,0.005736764051355002,0.864268189444433,False
ENSG00000182473.15,0,-0.32937818607094366,0.225361177419285,False
ENSG00000182481.4,0,-0.14242426922316034,0.176731286005666,False
ENSG00000182492.10,0,0.09552785248232258,0.54796227544731,False
ENSG00000182504.6,0,0.11253627481991953,0.499013646215612,False
ENSG00000182511.7,0,0.4402557765085926,0.0674817667132373,False
ENSG00000182512.4,0,0.011754273324444566,0.893990880425575,False
ENSG00000182518.9,0,0.09582486502696248,0.446347606996703,False
ENSG00000182534.9,0,-0.1964760065580987,0.0889059562506186,False
ENSG00000182541.13,0,0.2370310728777593,0.285596054061066,False
ENSG00000182544.8,0,0.10939216649171536,0.457300174628604,False
ENSG00000182551.8,3,0.5289578534086123,0.0074240969210979,True
ENSG00000182552.10,0,0.312389214699752,0.0100824039946797,False
ENSG00000182568.11,0,-0.143870169470496,0.393970363127071,False
ENSG00000182575.7,3,-0.5675008079278296,0.0006090714263718,True
ENSG00000182578.9,3,1.1343511132349933,0.0093352616432692,True
ENSG00000182600.5,0,-0.31638284072680334,0.176353831912618,False
ENSG00000182601.6,2,-0.4695230865588063,0.0216792445503444,True
ENSG00000182606.10,0,0.025565979400145267,0.799339383274284,False
ENSG00000182621.12,1,-0.44442765754430136,0.0495778685255221,False
ENSG00000182628.8,0,0.11669597309131434,0.269004674664251,False
ENSG00000182636.4,0,-0.270293246968723,0.111390564630997,False
ENSG00000182667.10,0,-0.10333479851782917,0.226237769157073,False
ENSG00000182670.9,0,-0.14944425752994966,0.363444778716149,False
ENSG00000182685.3,0,0.324650045067805,0.12047094619761,False
ENSG00000182700.3,0,0.06571199781126556,0.607986373011656,False
ENSG00000182718.11,3,1.5193529141309634,0.0023492264808762,True
ENSG00000182732.12,0,-0.48413773346438066,0.0550719987264231,False
ENSG00000182749.5,0,-0.09303529691397146,0.506142198371151,False
ENSG00000182768.7,0,-0.31739089382592667,0.104172227336002,False
ENSG00000182771.13,0,-0.14936827088413032,0.276062630234092,False
ENSG00000182796.8,0,0.08810629761646512,0.685705437867823,False
ENSG00000182809.6,0,-0.018780686587258098,0.760843801040822,False
ENSG00000182827.8,0,0.13843969578214899,0.193136529448749,False
ENSG00000182831.7,0,0.29306118499078765,0.0173654354709784,False
ENSG00000182836.5,0,-0.142125865064019,0.481691365658413,False
ENSG00000182841.8,0,-0.14666103033580666,0.415079928039515,False
ENSG00000182851.2,0,0.1048993567726008,0.812364847012154,False
ENSG00000182870.8,0,-0.37250186112317735,0.0352572499369983,False
ENSG00000182871.10,0,-0.057774961515042904,0.829006596327134,False
ENSG00000182872.10,0,-0.03257403763913706,0.821770565338705,False
ENSG00000182899.10,0,0.2575238471146543,0.132857587524894,False
ENSG00000182901.11,3,-0.42709874947136933,0.0162474629722463,True
ENSG00000182902.8,0,0.472004719065551,0.0611788625966012,False
ENSG00000182903.11,0,0.140454152735027,0.213131189555531,False
ENSG00000182916.7,0,-0.35552811282434504,0.0859487541514505,False
ENSG00000182919.10,0,0.233167415457318,0.0280904583420236,False
ENSG00000182923.11,0,-0.0610011445238286,0.47659260773842,False
ENSG00000182934.7,0,-0.18172527748837466,0.0920993576451315,False
ENSG00000182944.13,0,0.06608816549788234,0.430262996264165,False
ENSG00000182952.4,0,-0.10269368856604506,0.4460543871528,False
ENSG00000182957.10,0,0.44960070705842964,0.113473925660362,False
ENSG00000182973.14,0,0.009242192741803134,0.879572746116833,False
ENSG00000182979.13,0,0.12455469145334934,0.370111385830037,False
ENSG00000182985.11,0,0.3098130016130393,0.0325342342940452,False
ENSG00000182986.8,0,0.06206412279875287,0.628583509133512,False
ENSG00000183011.9,0,0.023065377473017536,0.790921520606347,False
ENSG00000183018.3,0,0.13924403441657598,0.390236859569461,False
ENSG00000183020.9,0,-0.13531786380634533,0.259903421373215,False
ENSG00000183023.13,0,-0.26361438608949567,0.118471110628407,False
ENSG00000183036.6,3,-0.6608447334902877,0.0161757561168981,True
ENSG00000183044.7,0,-0.0006071407063188659,0.916811526316862,False
ENSG00000183049.8,0,-0.22872707545054335,0.13875192965206,False
ENSG00000183060.11,3,-0.411841465453943,0.0001767489568276,True
ENSG00000183077.11,0,-0.05439776296461383,0.799014053959913,False
ENSG00000183087.9,0,-0.031526890870342335,0.800581498467828,False
ENSG00000183092.11,0,-0.057187047164651304,0.669069630375063,False
ENSG00000183111.7,0,0.0484269160037256,0.800203356260771,False
ENSG00000183114.6,0,0.010564544672546333,0.939861249323468,False
ENSG00000183117.13,0,-0.14516694125073468,0.360557211088878,False
ENSG00000183155.4,0,0.0144849839737094,0.863586303635341,False
